x,y,z,yaw,velocity,change_flag
-8.5489,-0.3441,0.6430,-0.0063,7.0,0
-7.8949,-0.3212,0.6141,-0.0065,7.0,0
-7.2511,-0.3260,0.5743,-0.0069,7.0,0
-6.5997,-0.3095,0.5577,-0.0073,7.0,0
-5.9728,-0.2977,0.5229,-0.0081,7.0,0
-5.3292,-0.2912,0.5074,-0.0085,7.0,0
-4.6991,-0.2862,0.4865,-0.0089,7.0,0
-4.0951,-0.2917,0.4575,-0.0098,7.0,0
-3.4734,-0.2966,0.4386,-0.0101,7.0,0
-2.8672,-0.2757,0.4177,-0.0116,7.0,0
-2.2537,-0.2638,0.3992,-0.0123,7.0,0
-1.6608,-0.2627,0.3805,-0.0136,7.0,0
-1.0941,-0.2677,0.3685,-0.0142,7.0,0
-0.5729,-0.2561,0.3635,-0.0155,5.0,0
0.0151,-0.2596,0.3403,-0.0168,5.0,0
0.5410,-0.2739,0.3222,-0.0176,0.0,0
