x,y,z,yaw,velocity,change_flag
-49.7221,149.4979,-1.7578,1.5654,7.0,0
-49.7273,150.1385,-1.7616,1.5628,7.0,0
-49.7337,150.8122,-1.7612,1.5605,7.0,0
-49.7568,151.4725,-1.7668,1.5588,7.0,0
-49.7523,152.1174,-1.7666,1.5592,7.0,0
-49.7506,152.7817,-1.7664,1.5601,7.0,0
-49.7663,153.4241,-1.7652,1.5613,7.0,0
-49.7791,154.0689,-1.7778,1.5633,7.0,0
-49.7884,154.7162,-1.7749,1.5664,7.0,0
-49.7874,155.3829,-1.7719,1.5698,7.0,0
-49.8031,156.0353,-1.7624,1.5724,7.0,0
-49.8120,156.6890,-1.7642,1.5736,7.0,0
-49.8175,157.3580,-1.7683,1.5752,7.0,0
-49.8395,158.0391,-1.7768,1.5757,7.0,0
-49.8562,158.7115,-1.7801,1.5752,7.0,0
-49.8635,159.3690,-1.7798,1.5736,7.0,0
-49.8836,160.0475,-1.7824,1.5735,7.0,0
-49.9042,160.7284,-1.7850,1.5770,7.0,0
-49.9216,161.3906,-1.7814,1.5848,7.0,0
-49.9484,162.0477,-1.7723,1.5971,7.0,0
-49.9742,162.7058,-1.7695,1.6115,7.0,0
-50.0147,163.3591,-1.7805,1.6277,7.0,0
-50.0496,164.0014,-1.7711,1.6459,7.0,0
-50.1091,164.6560,-1.7618,1.6650,7.0,0
-50.1828,165.3030,-1.7567,1.6846,7.0,0
-50.2662,165.9350,-1.7571,1.7047,7.0,0
-50.3786,166.5678,-1.7513,1.7253,7.0,0
-50.4956,167.1965,-1.7581,1.7460,7.0,0
-50.6194,167.8232,-1.7407,1.7667,7.0,0
-50.7747,168.4466,-1.7293,1.7869,7.0,0
-50.9455,169.0712,-1.7219,1.8021,7.0,0
-51.1200,169.6957,-1.7143,1.8101,7.0,0
-51.2918,170.3090,-1.7017,1.8135,7.0,0
-51.4733,170.9427,-1.7054,1.8130,7.0,0
-51.6439,171.5523,-1.6931,1.8105,7.0,0
-51.7993,172.1675,-1.6814,1.8059,7.0,0
-51.9741,172.8085,-1.6753,1.8001,7.0,0
-52.1194,173.4346,-1.6691,1.7908,7.0,0
-52.2636,174.0464,-1.6649,1.7787,7.0,0
-52.4087,174.6515,-1.6588,1.7650,7.0,0
-52.5383,175.2601,-1.6494,1.7501,7.0,0
-52.6490,175.8885,-1.6423,1.7355,7.0,0
-52.7624,176.5177,-1.6377,1.7191,7.0,0
-52.8664,177.1360,-1.6305,1.7011,7.0,0
-52.9605,177.7534,-1.6219,1.6815,7.0,0
-53.0087,178.3588,-1.6140,1.6575,7.0,0
-53.0789,178.9812,-1.6114,1.6292,7.0,0
-53.1166,179.5844,-1.6001,1.5971,7.0,0
-53.1476,180.2114,-1.5901,1.5647,7.0,0
-53.1341,180.8322,-1.5873,1.5317,7.0,0
-53.1249,181.4230,-1.5780,1.4990,7.0,0
-53.1020,182.0410,-1.5753,1.4661,7.0,0
-53.0288,182.6387,-1.5730,1.4329,7.0,0
-52.9698,183.2646,-1.5656,1.4022,7.0,0
-52.8805,183.8918,-1.5664,1.3755,7.0,0
-52.7687,184.5093,-1.5647,1.3521,7.0,0
-52.6445,185.1248,-1.5653,1.3344,7.0,0
-52.5151,185.7617,-1.5662,1.3207,7.0,0
-52.3517,186.4266,-1.5649,1.3120,7.0,0
-52.2043,187.0487,-1.5677,1.3087,7.0,0
-52.0471,187.6665,-1.5708,1.3089,7.0,0
-51.8867,188.2898,-1.5755,1.3124,7.0,0
-51.7189,188.8951,-1.5874,1.3202,7.0,0
-51.5759,189.5352,-1.5925,1.3308,7.0,0
-51.4422,190.1616,-1.5944,1.3446,7.0,0
-51.2998,190.7794,-1.5971,1.3609,7.0,0
-51.1833,191.4000,-1.6085,1.3801,7.0,0
-51.0998,192.0262,-1.6105,1.4011,7.0,0
-51.0168,192.6610,-1.6022,1.4221,7.0,0
-50.9541,193.2934,-1.6027,1.4438,7.0,0
-50.8935,193.9323,-1.6014,1.4644,7.0,0
-50.8555,194.5805,-1.5918,1.4844,7.0,0
-50.8324,195.2052,-1.5840,1.5032,7.0,0
-50.7935,195.8302,-1.5837,1.5214,7.0,0
-50.7894,196.4764,-1.5842,1.5346,7.0,0
-50.7863,197.1230,-1.5730,1.5420,7.0,0
-50.7833,197.7646,-1.5752,1.5464,7.0,0
-50.7746,198.4097,-1.5681,1.5492,7.0,0
-50.7614,199.0289,-1.5681,1.5505,7.0,0
-50.7822,199.6750,-1.5615,1.5533,7.0,0
-50.7758,200.3257,-1.5561,1.5552,7.0,0
-50.7669,200.9818,-1.5604,1.5580,7.0,0
-50.7763,201.6483,-1.5652,1.5623,7.0,0
-50.7903,202.3297,-1.5608,1.5664,7.0,0
-50.8106,203.0040,-1.5727,1.5724,7.0,0
-50.8189,203.6617,-1.5641,1.5781,7.0,0
-50.8441,204.3397,-1.5651,1.5846,7.0,0
-50.8628,205.0155,-1.5772,1.5911,7.0,0
-50.8885,205.6976,-1.5652,1.5970,7.0,0
-50.9329,206.3778,-1.5606,1.5993,7.0,0
-50.9835,207.0617,-1.5691,1.6007,7.0,0
-51.0074,207.7645,-1.5756,1.6051,7.0,0
-51.0455,208.4441,-1.5915,1.6055,7.0,0
-51.0874,209.1435,-1.5993,1.6011,7.0,0
-51.1141,209.8401,-1.6117,1.5925,7.0,0
-51.1286,210.5349,-1.6062,1.5801,7.0,0
-51.1451,211.2433,-1.6141,1.5676,7.0,0
-51.1656,211.9104,-1.6233,1.5558,7.0,0
-51.1504,212.6181,-1.6233,1.5490,7.0,0
