x,y,z,yaw,velocity,change_flag
-58.8959,145.1714,-1.4488,-1.5656,6.9437,0
-58.8793,143.9892,-1.4423,-1.5662,7.2536,0
-58.8421,142.8070,-1.4218,-1.5675,7.2121,0
-58.8406,141.6304,-1.3954,-1.5679,6.9108,0
-58.7989,140.4463,-1.3882,-1.5689,6.7557,0
-58.7900,139.4238,-1.3780,-1.5682,7.6842,0
-58.7468,138.3786,-1.3858,-1.5684,7.5751,0
-58.7186,137.3709,-1.3841,-1.5678,7.3374,0
-58.7068,136.3493,-1.3754,-1.5673,7.1433,0
-58.6794,135.3309,-1.3628,-1.5666,7.1078,0
-58.6463,134.3306,-1.3657,-1.5657,7.1423,0
-58.6210,133.3149,-1.3587,-1.5651,7.1902,0
-58.5869,132.3045,-1.3407,-1.5650,7.4772,0
-58.5489,131.1191,-1.3250,-1.5639,7.3369,0
-58.5224,130.1182,-1.3159,-1.5633,7.3512,0
-58.4782,129.1139,-1.3157,-1.5623,7.0580,0
-58.4669,128.0986,-1.3006,-1.5615,7.0289,0
-58.4179,126.8880,-1.3052,-1.5612,7.6276,0
-58.3885,125.6858,-1.2959,-1.5602,7.6554,0
-58.3449,124.6849,-1.2803,-1.5596,7.4831,0
-58.3309,123.6847,-1.2688,-1.5594,7.1169,0
-58.2801,122.4785,-1.2755,-1.5583,7.4843,0
-58.2593,121.4499,-1.2733,-1.5572,7.6649,0
-58.2315,120.4212,-1.2763,-1.5553,7.0942,0
-58.1917,119.3718,-1.2728,-1.5583,7.3546,0
-58.1570,118.3208,-1.2683,-1.5629,7.2597,0
-58.1331,117.2382,-1.2613,-1.5672,7.9470,0
-58.1149,116.1801,-1.2630,-1.5716,7.5221,0
-58.0957,115.1199,-1.2601,-1.5743,7.8576,0
-58.0715,114.0823,-1.2570,-1.5760,7.0038,0
-58.0492,112.9589,-1.2488,-1.5762,6.7383,0
-58.0454,111.7957,-1.2565,-1.5773,7.2476,0
-58.0253,110.6055,-1.2447,-1.5774,7.2980,0
-58.0096,109.5905,-1.2437,-1.5765,7.2866,0
-57.9950,108.5688,-1.2398,-1.5740,7.2481,0
-57.9499,107.5232,-1.2510,-1.5701,7.3389,0
-57.9102,106.4743,-1.2265,-1.5635,7.3842,0
-57.9015,105.4123,-1.2267,-1.5563,7.2065,0
-57.8405,104.3376,-1.2452,-1.5472,7.8337,0
-57.7971,103.2842,-1.2553,-1.5364,7.2684,0
-57.7359,102.2303,-1.2384,-1.5248,7.8290,0
-57.6689,101.2030,-1.2291,-1.5133,7.2127,0
-57.5916,100.1975,-1.2216,-1.5023,7.0536,0
-57.4856,99.1891,-1.1993,-1.4910,7.0024,0
-57.3651,97.9923,-1.1878,-1.4779,7.5872,0
-57.2205,96.8201,-1.1895,-1.4647,7.2736,0
-57.0798,95.6606,-1.1830,-1.4520,6.9077,0
-56.9085,94.5190,-1.1604,-1.4388,6.6694,0
-56.7354,93.3739,-1.1235,-1.4260,7.0474,0
-56.5508,92.3610,-1.1104,-1.4156,7.3752,0
-56.3437,91.3235,-1.0790,-1.4068,7.7086,0
-56.1450,90.2565,-1.0571,-1.3984,7.7577,0
-55.9506,89.1912,-1.0275,-1.3944,7.8118,0
-55.7473,88.1683,-1.0045,-1.3950,7.2154,0
-55.5191,87.0131,-0.9754,-1.3967,6.9455,0
-55.2917,85.8527,-0.9409,-1.4006,6.8825,0
-55.0766,84.7020,-0.9106,-1.4066,6.8545,0
-54.8556,83.5269,-0.8716,-1.4164,7.3540,0
-54.6791,82.5423,-0.8314,-1.4254,6.8516,0
-54.4879,81.5413,-0.8233,-1.4357,7.6051,0
-54.3271,80.3719,-0.7904,-1.4477,6.9986,0
-54.1583,79.2383,-0.7396,-1.4611,6.8020,0
-54.0134,78.1333,-0.7141,-1.4772,6.5805,0
-53.8993,77.0614,-0.6378,-1.4957,6.4089,0
-53.8074,76.0494,-0.5677,-1.5136,6.0960,0
-53.7364,75.0450,-0.5097,-1.5324,5.5837,0
-53.6911,73.9752,-0.4310,-1.5523,5.3185,0
-53.6789,72.9680,-0.3659,-1.5670,6.5092,0
-53.6472,71.8086,-0.2904,-1.5755,6.0132,0
-53.6226,70.7978,-0.2144,-1.5768,6.2309,0
-53.6057,69.7343,-0.1566,-1.5771,6.7332,0
-53.5909,68.6204,-0.0757,-1.5761,7.1402,0
